day,day_label,week,week_label,month,month_label,quarter,quarter_label,fiscalhalf,fiscalhalf_label,fiscalyear,fiscalyear_label,dayofweek,dayofweek_label,dayofseason,dayofseason_label,weekofyear,weekofyear_label,weakofseason,weakofseason_label
20150415,4/15/2015,W15_2015,4/17/2015,APR_2015,April FY 2015,Q2_2015,Quarter 2 FY 2015,S2_2015,Season 2 FY 2015,A2015,FY2015,WED,Wednesday,DOS12,DOS 12,WY16,Week 16,WS02,WOS 02
20150416,4/16/2015,W15_2015,4/17/2015,APR_2015,April FY 2015,Q2_2015,Quarter 2 FY 2015,S2_2015,Season 2 FY 2015,A2015,FY2015,THR,Thursday,DOS13,DOS 13,WY16,Week 16,WS02,WOS 02
20150417,4/17/2015,W15_2015,4/17/2015,APR_2015,April FY 2015,Q2_2015,Quarter 2 FY 2015,S2_2015,Season 2 FY 2015,A2015,FY2015,FRI,Friday,DOS14,DOS 14,WY16,Week 16,WS02,WOS 02
20150418,4/18/2015,W16_2015,4/24/2015,APR_2015,April FY 2015,Q2_2015,Quarter 2 FY 2015,S2_2015,Season 2 FY 2015,A2015,FY2015,SAT,Saturday,DOS15,DOS 15,WY17,Week 17,WS03,WOS 03
20150419,4/19/2015,W16_2015,4/24/2015,APR_2015,April FY 2015,Q2_2015,Quarter 2 FY 2015,S2_2015,Season 2 FY 2015,A2015,FY2015,SUN,Sunday,DOS16,DOS 16,WY17,Week 17,WS03,WOS 03
20150420,4/20/2015,W16_2015,4/24/2015,APR_2015,April FY 2015,Q2_2015,Quarter 2 FY 2015,S2_2015,Season 2 FY 2015,A2015,FY2015,MON,Monday,DOS17,DOS 17,WY17,Week 17,WS03,WOS 03
20150421,4/21/2015,W16_2015,4/24/2015,APR_2015,April FY 2015,Q2_2015,Quarter 2 FY 2015,S2_2015,Season 2 FY 2015,A2015,FY2015,TUE,Tuesday,DOS18,DOS 18,WY17,Week 17,WS03,WOS 03
20150422,4/22/2015,W16_2015,4/24/2015,APR_2015,April FY 2015,Q2_2015,Quarter 2 FY 2015,S2_2015,Season 2 FY 2015,A2015,FY2015,WED,Wednesday,DOS19,DOS 19,WY17,Week 17,WS03,WOS 03
20150423,4/23/2015,W16_2015,4/24/2015,APR_2015,April FY 2015,Q2_2015,Quarter 2 FY 2015,S2_2015,Season 2 FY 2015,A2015,FY2015,THR,Thursday,DOS20,DOS 20,WY17,Week 17,WS03,WOS 03
20150424,4/24/2015,W16_2015,4/24/2015,APR_2015,April FY 2015,Q2_2015,Quarter 2 FY 2015,S2_2015,Season 2 FY 2015,A2015,FY2015,FRI,Friday,DOS21,DOS 21,WY17,Week 17,WS03,WOS 03
20150425,4/25/2015,W17_2015,5/1/2015,APR_2015,April FY 2015,Q2_2015,Quarter 2 FY 2015,S2_2015,Season 2 FY 2015,A2015,FY2015,SAT,Saturday,DOS22,DOS 22,WY18,Week 18,WS04,WOS 04
20150426,4/26/2015,W17_2015,5/1/2015,APR_2015,April FY 2015,Q2_2015,Quarter 2 FY 2015,S2_2015,Season 2 FY 2015,A2015,FY2015,SUN,Sunday,DOS23,DOS 23,WY18,Week 18,WS04,WOS 04
20150427,4/27/2015,W17_2015,5/1/2015,APR_2015,April FY 2015,Q2_2015,Quarter 2 FY 2015,S2_2015,Season 2 FY 2015,A2015,FY2015,MON,Monday,DOS24,DOS 24,WY18,Week 18,WS04,WOS 04
20150428,4/28/2015,W17_2015,5/1/2015,APR_2015,April FY 2015,Q2_2015,Quarter 2 FY 2015,S2_2015,Season 2 FY 2015,A2015,FY2015,TUE,Tuesday,DOS25,DOS 25,WY18,Week 18,WS04,WOS 04
20150429,4/29/2015,W17_2015,5/1/2015,APR_2015,April FY 2015,Q2_2015,Quarter 2 FY 2015,S2_2015,Season 2 FY 2015,A2015,FY2015,WED,Wednesday,DOS26,DOS 26,WY18,Week 18,WS04,WOS 04
20150430,4/30/2015,W17_2015,5/1/2015,APR_2015,April FY 2015,Q2_2015,Quarter 2 FY 2015,S2_2015,Season 2 FY 2015,A2015,FY2015,THR,Thursday,DOS27,DOS 27,WY18,Week 18,WS04,WOS 04
20150501,5/1/2015,W17_2015,5/1/2015,APR_2015,April FY 2015,Q2_2015,Quarter 2 FY 2015,S2_2015,Season 2 FY 2015,A2015,FY2015,FRI,Friday,DOS28,DOS 28,WY18,Week 18,WS04,WOS 04
20150502,5/2/2015,W18_2015,5/8/2015,MAY_2015,May FY 2015,Q2_2015,Quarter 2 FY 2015,S2_2015,Season 2 FY 2015,A2015,FY2015,SAT,Saturday,DOS29,DOS 29,WY19,Week 19,WS05,WOS 05
20150503,5/3/2015,W18_2015,5/8/2015,MAY_2015,May FY 2015,Q2_2015,Quarter 2 FY 2015,S2_2015,Season 2 FY 2015,A2015,FY2015,SUN,Sunday,DOS30,DOS 30,WY19,Week 19,WS05,WOS 05
20150504,5/4/2015,W18_2015,5/8/2015,MAY_2015,May FY 2015,Q2_2015,Quarter 2 FY 2015,S2_2015,Season 2 FY 2015,A2015,FY2015,MON,Monday,DOS31,DOS 31,WY19,Week 19,WS05,WOS 05
20150505,5/5/2015,W18_2015,5/8/2015,MAY_2015,May FY 2015,Q2_2015,Quarter 2 FY 2015,S2_2015,Season 2 FY 2015,A2015,FY2015,TUE,Tuesday,DOS32,DOS 32,WY19,Week 19,WS05,WOS 05
20150506,5/6/2015,W18_2015,5/8/2015,MAY_2015,May FY 2015,Q2_2015,Quarter 2 FY 2015,S2_2015,Season 2 FY 2015,A2015,FY2015,WED,Wednesday,DOS33,DOS 33,WY19,Week 19,WS05,WOS 05
20150507,5/7/2015,W18_2015,5/8/2015,MAY_2015,May FY 2015,Q2_2015,Quarter 2 FY 2015,S2_2015,Season 2 FY 2015,A2015,FY2015,THR,Thursday,DOS34,DOS 34,WY19,Week 19,WS05,WOS 05
20150508,5/8/2015,W18_2015,5/8/2015,MAY_2015,May FY 2015,Q2_2015,Quarter 2 FY 2015,S2_2015,Season 2 FY 2015,A2015,FY2015,FRI,Friday,DOS35,DOS 35,WY19,Week 19,WS05,WOS 05
20150509,5/9/2015,W19_2015,5/15/2015,MAY_2015,May FY 2015,Q2_2015,Quarter 2 FY 2015,S2_2015,Season 2 FY 2015,A2015,FY2015,SAT,Saturday,DOS36,DOS 36,WY20,Week 20,WS06,WOS 06
20150510,5/10/2015,W19_2015,5/15/2015,MAY_2015,May FY 2015,Q2_2015,Quarter 2 FY 2015,S2_2015,Season 2 FY 2015,A2015,FY2015,SUN,Sunday,DOS37,DOS 37,WY20,Week 20,WS06,WOS 06
20150511,5/11/2015,W19_2015,5/15/2015,MAY_2015,May FY 2015,Q2_2015,Quarter 2 FY 2015,S2_2015,Season 2 FY 2015,A2015,FY2015,MON,Monday,DOS38,DOS 38,WY20,Week 20,WS06,WOS 06
20150512,5/12/2015,W19_2015,5/15/2015,MAY_2015,May FY 2015,Q2_2015,Quarter 2 FY 2015,S2_2015,Season 2 FY 2015,A2015,FY2015,TUE,Tuesday,DOS39,DOS 39,WY20,Week 20,WS06,WOS 06
20150513,5/13/2015,W19_2015,5/15/2015,MAY_2015,May FY 2015,Q2_2015,Quarter 2 FY 2015,S2_2015,Season 2 FY 2015,A2015,FY2015,WED,Wednesday,DOS40,DOS 40,WY20,Week 20,WS06,WOS 06
20150514,5/14/2015,W19_2015,5/15/2015,MAY_2015,May FY 2015,Q2_2015,Quarter 2 FY 2015,S2_2015,Season 2 FY 2015,A2015,FY2015,THR,Thursday,DOS41,DOS 41,WY20,Week 20,WS06,WOS 06
20150515,5/15/2015,W19_2015,5/15/2015,MAY_2015,May FY 2015,Q2_2015,Quarter 2 FY 2015,S2_2015,Season 2 FY 2015,A2015,FY2015,FRI,Friday,DOS42,DOS 42,WY20,Week 20,WS06,WOS 06
20150516,5/16/2015,W20_2015,5/22/2015,MAY_2015,May FY 2015,Q2_2015,Quarter 2 FY 2015,S2_2015,Season 2 FY 2015,A2015,FY2015,SAT,Saturday,DOS43,DOS 43,WY21,Week 21,WS07,WOS 07
20150517,5/17/2015,W20_2015,5/22/2015,MAY_2015,May FY 2015,Q2_2015,Quarter 2 FY 2015,S2_2015,Season 2 FY 2015,A2015,FY2015,SUN,Sunday,DOS44,DOS 44,WY21,Week 21,WS07,WOS 07
20150518,5/18/2015,W20_2015,5/22/2015,MAY_2015,May FY 2015,Q2_2015,Quarter 2 FY 2015,S2_2015,Season 2 FY 2015,A2015,FY2015,MON,Monday,DOS45,DOS 45,WY21,Week 21,WS07,WOS 07
20150519,5/19/2015,W20_2015,5/22/2015,MAY_2015,May FY 2015,Q2_2015,Quarter 2 FY 2015,S2_2015,Season 2 FY 2015,A2015,FY2015,TUE,Tuesday,DOS46,DOS 46,WY21,Week 21,WS07,WOS 07
20150520,5/20/2015,W20_2015,5/22/2015,MAY_2015,May FY 2015,Q2_2015,Quarter 2 FY 2015,S2_2015,Season 2 FY 2015,A2015,FY2015,WED,Wednesday,DOS47,DOS 47,WY21,Week 21,WS07,WOS 07
20150521,5/21/2015,W20_2015,5/22/2015,MAY_2015,May FY 2015,Q2_2015,Quarter 2 FY 2015,S2_2015,Season 2 FY 2015,A2015,FY2015,THR,Thursday,DOS48,DOS 48,WY21,Week 21,WS07,WOS 07
20150522,5/22/2015,W20_2015,5/22/2015,MAY_2015,May FY 2015,Q2_2015,Quarter 2 FY 2015,S2_2015,Season 2 FY 2015,A2015,FY2015,FRI,Friday,DOS49,DOS 49,WY21,Week 21,WS07,WOS 07
20150523,5/23/2015,W21_2015,5/29/2015,MAY_2015,May FY 2015,Q2_2015,Quarter 2 FY 2015,S2_2015,Season 2 FY 2015,A2015,FY2015,SAT,Saturday,DOS50,DOS 50,WY22,Week 22,WS08,WOS 08
20150524,5/24/2015,W21_2015,5/29/2015,MAY_2015,May FY 2015,Q2_2015,Quarter 2 FY 2015,S2_2015,Season 2 FY 2015,A2015,FY2015,SUN,Sunday,DOS51,DOS 51,WY22,Week 22,WS08,WOS 08
20150525,5/25/2015,W21_2015,5/29/2015,MAY_2015,May FY 2015,Q2_2015,Quarter 2 FY 2015,S2_2015,Season 2 FY 2015,A2015,FY2015,MON,Monday,DOS52,DOS 52,WY22,Week 22,WS08,WOS 08
20150526,5/26/2015,W21_2015,5/29/2015,MAY_2015,May FY 2015,Q2_2015,Quarter 2 FY 2015,S2_2015,Season 2 FY 2015,A2015,FY2015,TUE,Tuesday,DOS53,DOS 53,WY22,Week 22,WS08,WOS 08
20150527,5/27/2015,W21_2015,5/29/2015,MAY_2015,May FY 2015,Q2_2015,Quarter 2 FY 2015,S2_2015,Season 2 FY 2015,A2015,FY2015,WED,Wednesday,DOS54,DOS 54,WY22,Week 22,WS08,WOS 08
20150528,5/28/2015,W21_2015,5/29/2015,MAY_2015,May FY 2015,Q2_2015,Quarter 2 FY 2015,S2_2015,Season 2 FY 2015,A2015,FY2015,THR,Thursday,DOS55,DOS 55,WY22,Week 22,WS08,WOS 08
20150529,5/29/2015,W21_2015,5/29/2015,MAY_2015,May FY 2015,Q2_2015,Quarter 2 FY 2015,S2_2015,Season 2 FY 2015,A2015,FY2015,FRI,Friday,DOS56,DOS 56,WY22,Week 22,WS08,WOS 08
20150530,5/30/2015,W22_2015,6/5/2015,MAY_2015,May FY 2015,Q2_2015,Quarter 2 FY 2015,S2_2015,Season 2 FY 2015,A2015,FY2015,SAT,Saturday,DOS57,DOS 57,WY23,Week 23,WS09,WOS 09
20150531,5/31/2015,W22_2015,6/5/2015,MAY_2015,May FY 2015,Q2_2015,Quarter 2 FY 2015,S2_2015,Season 2 FY 2015,A2015,FY2015,SUN,Sunday,DOS58,DOS 58,WY23,Week 23,WS09,WOS 09
20150601,6/1/2015,W22_2015,6/5/2015,MAY_2015,May FY 2015,Q2_2015,Quarter 2 FY 2015,S2_2015,Season 2 FY 2015,A2015,FY2015,MON,Monday,DOS59,DOS 59,WY23,Week 23,WS09,WOS 09
20150602,6/2/2015,W22_2015,6/5/2015,MAY_2015,May FY 2015,Q2_2015,Quarter 2 FY 2015,S2_2015,Season 2 FY 2015,A2015,FY2015,TUE,Tuesday,DOS60,DOS 60,WY23,Week 23,WS09,WOS 09
20150603,6/3/2015,W22_2015,6/5/2015,MAY_2015,May FY 2015,Q2_2015,Quarter 2 FY 2015,S2_2015,Season 2 FY 2015,A2015,FY2015,WED,Wednesday,DOS61,DOS 61,WY23,Week 23,WS09,WOS 09
20150604,6/4/2015,W22_2015,6/5/2015,MAY_2015,May FY 2015,Q2_2015,Quarter 2 FY 2015,S2_2015,Season 2 FY 2015,A2015,FY2015,THR,Thursday,DOS62,DOS 62,WY23,Week 23,WS09,WOS 09
20150605,6/5/2015,W22_2015,6/5/2015,MAY_2015,May FY 2015,Q2_2015,Quarter 2 FY 2015,S2_2015,Season 2 FY 2015,A2015,FY2015,FRI,Friday,DOS63,DOS 63,WY23,Week 23,WS09,WOS 09
20150606,6/6/2015,W23_2015,6/12/2015,JUN_2015,June FY 2015,Q2_2015,Quarter 2 FY 2015,S2_2015,Season 2 FY 2015,A2015,FY2015,SAT,Saturday,DOS64,DOS 64,WY24,Week 24,WS10,WOS 10
20150607,6/7/2015,W23_2015,6/12/2015,JUN_2015,June FY 2015,Q2_2015,Quarter 2 FY 2015,S2_2015,Season 2 FY 2015,A2015,FY2015,SUN,Sunday,DOS65,DOS 65,WY24,Week 24,WS10,WOS 10
20150608,6/8/2015,W23_2015,6/12/2015,JUN_2015,June FY 2015,Q2_2015,Quarter 2 FY 2015,S2_2015,Season 2 FY 2015,A2015,FY2015,MON,Monday,DOS66,DOS 66,WY24,Week 24,WS10,WOS 10
20150609,6/9/2015,W23_2015,6/12/2015,JUN_2015,June FY 2015,Q2_2015,Quarter 2 FY 2015,S2_2015,Season 2 FY 2015,A2015,FY2015,TUE,Tuesday,DOS67,DOS 67,WY24,Week 24,WS10,WOS 10
20150610,6/10/2015,W23_2015,6/12/2015,JUN_2015,June FY 2015,Q2_2015,Quarter 2 FY 2015,S2_2015,Season 2 FY 2015,A2015,FY2015,WED,Wednesday,DOS68,DOS 68,WY24,Week 24,WS10,WOS 10
20150611,6/11/2015,W23_2015,6/12/2015,JUN_2015,June FY 2015,Q2_2015,Quarter 2 FY 2015,S2_2015,Season 2 FY 2015,A2015,FY2015,THR,Thursday,DOS69,DOS 69,WY24,Week 24,WS10,WOS 10
20150612,6/12/2015,W23_2015,6/12/2015,JUN_2015,June FY 2015,Q2_2015,Quarter 2 FY 2015,S2_2015,Season 2 FY 2015,A2015,FY2015,FRI,Friday,DOS70,DOS 70,WY24,Week 24,WS10,WOS 10
20150613,6/13/2015,W24_2015,6/19/2015,JUN_2015,June FY 2015,Q2_2015,Quarter 2 FY 2015,S2_2015,Season 2 FY 2015,A2015,FY2015,SAT,Saturday,DOS71,DOS 71,WY25,Week 25,WS11,WOS 11
20150614,6/14/2015,W24_2015,6/19/2015,JUN_2015,June FY 2015,Q2_2015,Quarter 2 FY 2015,S2_2015,Season 2 FY 2015,A2015,FY2015,SUN,Sunday,DOS72,DOS 72,WY25,Week 25,WS11,WOS 11
20150615,6/15/2015,W24_2015,6/19/2015,JUN_2015,June FY 2015,Q2_2015,Quarter 2 FY 2015,S2_2015,Season 2 FY 2015,A2015,FY2015,MON,Monday,DOS73,DOS 73,WY25,Week 25,WS11,WOS 11
20150616,6/16/2015,W24_2015,6/19/2015,JUN_2015,June FY 2015,Q2_2015,Quarter 2 FY 2015,S2_2015,Season 2 FY 2015,A2015,FY2015,TUE,Tuesday,DOS74,DOS 74,WY25,Week 25,WS11,WOS 11
20150617,6/17/2015,W24_2015,6/19/2015,JUN_2015,June FY 2015,Q2_2015,Quarter 2 FY 2015,S2_2015,Season 2 FY 2015,A2015,FY2015,WED,Wednesday,DOS75,DOS 75,WY25,Week 25,WS11,WOS 11
20150618,6/18/2015,W24_2015,6/19/2015,JUN_2015,June FY 2015,Q2_2015,Quarter 2 FY 2015,S2_2015,Season 2 FY 2015,A2015,FY2015,THR,Thursday,DOS76,DOS 76,WY25,Week 25,WS11,WOS 11
20150619,6/19/2015,W24_2015,6/19/2015,JUN_2015,June FY 2015,Q2_2015,Quarter 2 FY 2015,S2_2015,Season 2 FY 2015,A2015,FY2015,FRI,Friday,DOS77,DOS 77,WY25,Week 25,WS11,WOS 11
20150620,6/20/2015,W25_2015,6/26/2015,JUN_2015,June FY 2015,Q2_2015,Quarter 2 FY 2015,S2_2015,Season 2 FY 2015,A2015,FY2015,SAT,Saturday,DOS78,DOS 78,WY26,Week 26,WS12,WOS 12
20150621,6/21/2015,W25_2015,6/26/2015,JUN_2015,June FY 2015,Q2_2015,Quarter 2 FY 2015,S2_2015,Season 2 FY 2015,A2015,FY2015,SUN,Sunday,DOS79,DOS 79,WY26,Week 26,WS12,WOS 12
20150622,6/22/2015,W25_2015,6/26/2015,JUN_2015,June FY 2015,Q2_2015,Quarter 2 FY 2015,S2_2015,Season 2 FY 2015,A2015,FY2015,MON,Monday,DOS80,DOS 80,WY26,Week 26,WS12,WOS 12
20150623,6/23/2015,W25_2015,6/26/2015,JUN_2015,June FY 2015,Q2_2015,Quarter 2 FY 2015,S2_2015,Season 2 FY 2015,A2015,FY2015,TUE,Tuesday,DOS81,DOS 81,WY26,Week 26,WS12,WOS 12
20150624,6/24/2015,W25_2015,6/26/2015,JUN_2015,June FY 2015,Q2_2015,Quarter 2 FY 2015,S2_2015,Season 2 FY 2015,A2015,FY2015,WED,Wednesday,DOS82,DOS 82,WY26,Week 26,WS12,WOS 12
20150625,6/25/2015,W25_2015,6/26/2015,JUN_2015,June FY 2015,Q2_2015,Quarter 2 FY 2015,S2_2015,Season 2 FY 2015,A2015,FY2015,THR,Thursday,DOS83,DOS 83,WY26,Week 26,WS12,WOS 12
20150626,6/26/2015,W25_2015,6/26/2015,JUN_2015,June FY 2015,Q2_2015,Quarter 2 FY 2015,S2_2015,Season 2 FY 2015,A2015,FY2015,FRI,Friday,DOS84,DOS 84,WY26,Week 26,WS12,WOS 12
20150627,6/27/2015,W26_2015,7/3/2015,JUN_2015,June FY 2015,Q2_2015,Quarter 2 FY 2015,S2_2015,Season 2 FY 2015,A2015,FY2015,SAT,Saturday,DOS85,DOS 85,WY27,Week 27,WS13,WOS 13
20150628,6/28/2015,W26_2015,7/3/2015,JUN_2015,June FY 2015,Q2_2015,Quarter 2 FY 2015,S2_2015,Season 2 FY 2015,A2015,FY2015,SUN,Sunday,DOS86,DOS 86,WY27,Week 27,WS13,WOS 13
20150629,6/29/2015,W26_2015,7/3/2015,JUN_2015,June FY 2015,Q2_2015,Quarter 2 FY 2015,S2_2015,Season 2 FY 2015,A2015,FY2015,MON,Monday,DOS87,DOS 87,WY27,Week 27,WS13,WOS 13
20150630,6/30/2015,W26_2015,7/3/2015,JUN_2015,June FY 2015,Q2_2015,Quarter 2 FY 2015,S2_2015,Season 2 FY 2015,A2015,FY2015,TUE,Tuesday,DOS88,DOS 88,WY27,Week 27,WS13,WOS 13
20150701,7/1/2015,W26_2015,7/3/2015,JUN_2015,June FY 2015,Q2_2015,Quarter 2 FY 2015,S2_2015,Season 2 FY 2015,A2015,FY2015,WED,Wednesday,DOS89,DOS 89,WY27,Week 27,WS13,WOS 13
20150702,7/2/2015,W26_2015,7/3/2015,JUN_2015,June FY 2015,Q2_2015,Quarter 2 FY 2015,S2_2015,Season 2 FY 2015,A2015,FY2015,THR,Thursday,DOS90,DOS 90,WY27,Week 27,WS13,WOS 13
20150703,7/3/2015,W26_2015,7/3/2015,JUN_2015,June FY 2015,Q2_2015,Quarter 2 FY 2015,S2_2015,Season 2 FY 2015,A2015,FY2015,FRI,Friday,DOS91,DOS 91,WY27,Week 27,WS13,WOS 13
20150704,7/4/2015,W27_2015,7/10/2015,JUL_2015,July FY 2015,Q3_2015,Quarter 3 FY 2015,S3_2015,Season 3 FY 2015,A2015,FY2015,SAT,Saturday,DOS01,DOS 01,WY28,Week 28,WS01,WOS 01
20150705,7/5/2015,W27_2015,7/10/2015,JUL_2015,July FY 2015,Q3_2015,Quarter 3 FY 2015,S3_2015,Season 3 FY 2015,A2015,FY2015,SUN,Sunday,DOS02,DOS 02,WY28,Week 28,WS01,WOS 01
20150706,7/6/2015,W27_2015,7/10/2015,JUL_2015,July FY 2015,Q3_2015,Quarter 3 FY 2015,S3_2015,Season 3 FY 2015,A2015,FY2015,MON,Monday,DOS03,DOS 03,WY28,Week 28,WS01,WOS 01
20150707,7/7/2015,W27_2015,7/10/2015,JUL_2015,July FY 2015,Q3_2015,Quarter 3 FY 2015,S3_2015,Season 3 FY 2015,A2015,FY2015,TUE,Tuesday,DOS04,DOS 04,WY28,Week 28,WS01,WOS 01
20150708,7/8/2015,W27_2015,7/10/2015,JUL_2015,July FY 2015,Q3_2015,Quarter 3 FY 2015,S3_2015,Season 3 FY 2015,A2015,FY2015,WED,Wednesday,DOS05,DOS 05,WY28,Week 28,WS01,WOS 01
20150709,7/9/2015,W27_2015,7/10/2015,JUL_2015,July FY 2015,Q3_2015,Quarter 3 FY 2015,S3_2015,Season 3 FY 2015,A2015,FY2015,THR,Thursday,DOS06,DOS 06,WY28,Week 28,WS01,WOS 01
20150710,7/10/2015,W27_2015,7/10/2015,JUL_2015,July FY 2015,Q3_2015,Quarter 3 FY 2015,S3_2015,Season 3 FY 2015,A2015,FY2015,FRI,Friday,DOS07,DOS 07,WY28,Week 28,WS01,WOS 01
20150711,7/11/2015,W28_2015,7/17/2015,JUL_2015,July FY 2015,Q3_2015,Quarter 3 FY 2015,S3_2015,Season 3 FY 2015,A2015,FY2015,SAT,Saturday,DOS08,DOS 08,WY29,Week 29,WS02,WOS 02
20150712,7/12/2015,W28_2015,7/17/2015,JUL_2015,July FY 2015,Q3_2015,Quarter 3 FY 2015,S3_2015,Season 3 FY 2015,A2015,FY2015,SUN,Sunday,DOS09,DOS 09,WY29,Week 29,WS02,WOS 02
20150713,7/13/2015,W28_2015,7/17/2015,JUL_2015,July FY 2015,Q3_2015,Quarter 3 FY 2015,S3_2015,Season 3 FY 2015,A2015,FY2015,MON,Monday,DOS10,DOS 10,WY29,Week 29,WS02,WOS 02
20150714,7/14/2015,W28_2015,7/17/2015,JUL_2015,July FY 2015,Q3_2015,Quarter 3 FY 2015,S3_2015,Season 3 FY 2015,A2015,FY2015,TUE,Tuesday,DOS11,DOS 11,WY29,Week 29,WS02,WOS 02
20150715,7/15/2015,W28_2015,7/17/2015,JUL_2015,July FY 2015,Q3_2015,Quarter 3 FY 2015,S3_2015,Season 3 FY 2015,A2015,FY2015,WED,Wednesday,DOS12,DOS 12,WY29,Week 29,WS02,WOS 02
20150716,7/16/2015,W28_2015,7/17/2015,JUL_2015,July FY 2015,Q3_2015,Quarter 3 FY 2015,S3_2015,Season 3 FY 2015,A2015,FY2015,THR,Thursday,DOS13,DOS 13,WY29,Week 29,WS02,WOS 02
20150717,7/17/2015,W28_2015,7/17/2015,JUL_2015,July FY 2015,Q3_2015,Quarter 3 FY 2015,S3_2015,Season 3 FY 2015,A2015,FY2015,FRI,Friday,DOS14,DOS 14,WY29,Week 29,WS02,WOS 02
20150718,7/18/2015,W29_2015,7/24/2015,JUL_2015,July FY 2015,Q3_2015,Quarter 3 FY 2015,S3_2015,Season 3 FY 2015,A2015,FY2015,SAT,Saturday,DOS15,DOS 15,WY30,Week 30,WS03,WOS 03
20150719,7/19/2015,W29_2015,7/24/2015,JUL_2015,July FY 2015,Q3_2015,Quarter 3 FY 2015,S3_2015,Season 3 FY 2015,A2015,FY2015,SUN,Sunday,DOS16,DOS 16,WY30,Week 30,WS03,WOS 03
20150720,7/20/2015,W29_2015,7/24/2015,JUL_2015,July FY 2015,Q3_2015,Quarter 3 FY 2015,S3_2015,Season 3 FY 2015,A2015,FY2015,MON,Monday,DOS17,DOS 17,WY30,Week 30,WS03,WOS 03
20150721,7/21/2015,W29_2015,7/24/2015,JUL_2015,July FY 2015,Q3_2015,Quarter 3 FY 2015,S3_2015,Season 3 FY 2015,A2015,FY2015,TUE,Tuesday,DOS18,DOS 18,WY30,Week 30,WS03,WOS 03
20150722,7/22/2015,W29_2015,7/24/2015,JUL_2015,July FY 2015,Q3_2015,Quarter 3 FY 2015,S3_2015,Season 3 FY 2015,A2015,FY2015,WED,Wednesday,DOS19,DOS 19,WY30,Week 30,WS03,WOS 03
20150723,7/23/2015,W29_2015,7/24/2015,JUL_2015,July FY 2015,Q3_2015,Quarter 3 FY 2015,S3_2015,Season 3 FY 2015,A2015,FY2015,THR,Thursday,DOS20,DOS 20,WY30,Week 30,WS03,WOS 03
20150724,7/24/2015,W29_2015,7/24/2015,JUL_2015,July FY 2015,Q3_2015,Quarter 3 FY 2015,S3_2015,Season 3 FY 2015,A2015,FY2015,FRI,Friday,DOS21,DOS 21,WY30,Week 30,WS03,WOS 03
20150725,7/25/2015,W30_2015,7/31/2015,JUL_2015,July FY 2015,Q3_2015,Quarter 3 FY 2015,S3_2015,Season 3 FY 2015,A2015,FY2015,SAT,Saturday,DOS22,DOS 22,WY31,Week 31,WS04,WOS 04
20150726,7/26/2015,W30_2015,7/31/2015,JUL_2015,July FY 2015,Q3_2015,Quarter 3 FY 2015,S3_2015,Season 3 FY 2015,A2015,FY2015,SUN,Sunday,DOS23,DOS 23,WY31,Week 31,WS04,WOS 04
20150727,7/27/2015,W30_2015,7/31/2015,JUL_2015,July FY 2015,Q3_2015,Quarter 3 FY 2015,S3_2015,Season 3 FY 2015,A2015,FY2015,MON,Monday,DOS24,DOS 24,WY31,Week 31,WS04,WOS 04
20150728,7/28/2015,W30_2015,7/31/2015,JUL_2015,July FY 2015,Q3_2015,Quarter 3 FY 2015,S3_2015,Season 3 FY 2015,A2015,FY2015,TUE,Tuesday,DOS25,DOS 25,WY31,Week 31,WS04,WOS 04
20150729,7/29/2015,W30_2015,7/31/2015,JUL_2015,July FY 2015,Q3_2015,Quarter 3 FY 2015,S3_2015,Season 3 FY 2015,A2015,FY2015,WED,Wednesday,DOS26,DOS 26,WY31,Week 31,WS04,WOS 04
20150730,7/30/2015,W30_2015,7/31/2015,JUL_2015,July FY 2015,Q3_2015,Quarter 3 FY 2015,S3_2015,Season 3 FY 2015,A2015,FY2015,THR,Thursday,DOS27,DOS 27,WY31,Week 31,WS04,WOS 04
20150731,7/31/2015,W30_2015,7/31/2015,JUL_2015,July FY 2015,Q3_2015,Quarter 3 FY 2015,S3_2015,Season 3 FY 2015,A2015,FY2015,FRI,Friday,DOS28,DOS 28,WY31,Week 31,WS04,WOS 04
20150801,8/1/2015,W31_2015,8/7/2015,AUG_2015,August FY 2015,Q3_2015,Quarter 3 FY 2015,S3_2015,Season 3 FY 2015,A2015,FY2015,SAT,Saturday,DOS29,DOS 29,WY32,Week 32,WS05,WOS 05
20150802,8/2/2015,W31_2015,8/7/2015,AUG_2015,August FY 2015,Q3_2015,Quarter 3 FY 2015,S3_2015,Season 3 FY 2015,A2015,FY2015,SUN,Sunday,DOS30,DOS 30,WY32,Week 32,WS05,WOS 05
20150803,8/3/2015,W31_2015,8/7/2015,AUG_2015,August FY 2015,Q3_2015,Quarter 3 FY 2015,S3_2015,Season 3 FY 2015,A2015,FY2015,MON,Monday,DOS31,DOS 31,WY32,Week 32,WS05,WOS 05
20150804,8/4/2015,W31_2015,8/7/2015,AUG_2015,August FY 2015,Q3_2015,Quarter 3 FY 2015,S3_2015,Season 3 FY 2015,A2015,FY2015,TUE,Tuesday,DOS32,DOS 32,WY32,Week 32,WS05,WOS 05
20150805,8/5/2015,W31_2015,8/7/2015,AUG_2015,August FY 2015,Q3_2015,Quarter 3 FY 2015,S3_2015,Season 3 FY 2015,A2015,FY2015,WED,Wednesday,DOS33,DOS 33,WY32,Week 32,WS05,WOS 05
